Name,Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,Style,Catalog,Filename,Internal ID
rimmed glasses,,Purple,No,630,157,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,For sale,AccessoryGlassCircle4,11187
round shades,,Black,No,1560,390,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,AccessoryGlassBoston0,4241
round shades,,Green,No,1560,390,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,AccessoryGlassBoston1,11196
round shades,,Blue,No,1560,390,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,AccessoryGlassBoston2,11197
round shades,,Yellow,No,1560,390,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,AccessoryGlassBoston3,11198
round shades,,Pink,No,1560,390,Pink,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,AccessoryGlassBoston4,11199
round shades,,Red,No,1560,390,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,AccessoryGlassBoston5,11200
round shades,,White,No,1560,390,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,AccessoryGlassBoston6,11201
round shades,,Purple,No,1560,390,Purple,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,AccessoryGlassBoston7,11202
round tinted shades,,Brown,No,880,220,Orange,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,AccessoryGlassRound0,4607
round tinted shades,,Light brown,No,880,220,Orange,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,AccessoryGlassRound1,11220
round tinted shades,,Dark brown,No,880,220,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,AccessoryGlassRound2,11221
round tinted shades,,Green,No,880,220,Green,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,AccessoryGlassRound3,11222
rounded beard,,Black,No,980,245,Colorful,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,AccessoryMouthBeardRoundBlack,4679
shattered glasses,,Black,No,NFS,10,Black,Light blue,1x1,Recycle bin,,1.0.0,Simple,Not for sale,AccessoryGlassCrackBlack,4337
ski goggles,,White,No,980,245,Orange,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,AccessoryGlassGogglesski0,4453
ski goggles,,Yellow,No,980,245,Pink,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,AccessoryGlassGogglesski1,11479
ski goggles,,Purple,No,980,245,Green,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,AccessoryGlassGogglesski2,11480
ski goggles,,Pink,No,980,245,Purple,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,AccessoryGlassGogglesski3,11481
ski goggles,,Green,No,980,245,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,AccessoryGlassGogglesski4,11482
ski goggles,,Orange,No,980,245,Light blue,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,AccessoryGlassGogglesski5,11483
sporty shades,,Black,No,1300,325,Black,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,AccessoryGlassSports0,4458
sporty shades,,White,No,1300,325,White,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,AccessoryGlassSports1,11489
sporty shades,,Pink,No,1300,325,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,AccessoryGlassSports2,11490
sporty shades,,Lime,No,1300,325,Green,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,AccessoryGlassSports3,11491
sporty shades,,Light blue,No,1300,325,Light blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,AccessoryGlassSports4,11492
square glasses,,Brown,No,880,220,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,AccessoryGlassSquare0,4236
square glasses,,Black,No,880,220,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,AccessoryGlassSquare1,11066
square glasses,,Gray,No,880,220,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,AccessoryGlassSquare2,11067
square glasses,,Blue,No,880,220,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,AccessoryGlassSquare3,11068
stache & glasses,,Black,No,770,192,Black,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,AccessoryGlassmouthBeard0,4501
stache & glasses,,Red,No,770,192,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,AccessoryGlassmouthBeard1,11007
star shades,,Yellow,No,880,220,Yellow,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,AccessoryGlassStar0,4240
star shades,,Pink,No,880,220,Pink,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,AccessoryGlassStar1,11192
star shades,,Blue,No,880,220,Light blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,AccessoryGlassStar2,11193
star shades,,Purple,No,880,220,Purple,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,AccessoryGlassStar3,11194
star shades,,Green,No,880,220,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,AccessoryGlassStar4,11195
steampunk glasses,,Green,No,1300,325,Brown,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,AccessoryGlassSteampunk0,4685
steampunk glasses,,Purple,No,1300,325,Brown,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,AccessoryGlassSteampunk1,11505
sticky rice,,White,No,490,122,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,AccessoryMouthRice,4652
superhero mask,,Black,No,1040,260,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,AccessoryGlassHeromaskBlack,4684
tiny shades,,Gold,No,1100,275,Yellow,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,AccessoryGlassMini0,4461
tiny shades,,Black,No,1100,275,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,AccessoryGlassMini1,11215
tiny shades,,Berry red,No,1100,275,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,AccessoryGlassMini2,11216
tortoise specs,,Brown,No,1040,260,Brown,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,AccessoryGlassTortoiseshell0,4460
tortoise specs,,Beige,No,1040,260,Orange,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,AccessoryGlassTortoiseshell1,11079
tortoise specs,,Black,No,1040,260,Black,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,AccessoryGlassTortoiseshell2,11080
triangle shades,,Red,No,880,220,Red,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,AccessoryGlassTriangle0,4242
triangle shades,,Orange,No,880,220,Orange,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,AccessoryGlassTriangle1,11203
triangle shades,,Blue,No,880,220,Light blue,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,AccessoryGlassTriangle2,11204
triangle shades,,Purple,No,880,220,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,AccessoryGlassTriangle3,11205
triangle shades,,Green,No,880,220,Green,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,AccessoryGlassTriangle4,11206
triangle shades,,White,No,880,220,White,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,AccessoryGlassTriangle5,11207
triangle shades,,Black,No,880,220,Black,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,AccessoryGlassTriangle6,11208
wooden-frame glasses,,Brown,No,1560,390,Brown,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,AccessoryGlassWood0,4669
wooden-frame glasses,,Dark brown,No,1560,390,Brown,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,AccessoryGlassWood1,11093
