Name,Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,Style,Catalog,Filename,Internal ID
leaf-egg shoes,,None,Yes,NFS,800,Yellow,Orange,1x1,Crafting,Obtained after collecting Leaf Eggs during Bunny Day Event,1.1.0a,Active,Not for sale,ShoesLowcutEggleaf0,12457
leopard pumps,,Beige,No,1560,390,Beige,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutLeopard0,5477
leopard pumps,,Gray,No,1560,390,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutLeopard1,5477
leopard pumps,,Blue,No,1560,390,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutLeopard2,5477
leopard pumps,,Green,No,1560,390,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutLeopard3,5477
leopard pumps,,Purple,No,1560,390,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutLeopard4,5477
leopard pumps,,Pink,No,1560,390,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutLeopard5,5477
loafers,,Brown,No,1300,325,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesLowcutLoafers0,4724
loafers,,Black,No,1300,325,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesLowcutLoafers1,4724
loafers,,White,No,1300,325,White,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesLowcutLoafers2,4724
loafers,,Pink,No,1300,325,Pink,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesLowcutLoafers3,4724
loafers,,Blue,No,1300,325,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesLowcutLoafers4,4724
loafers,,Yellow,No,1300,325,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesLowcutLoafers5,4724
loafers,,Red,No,1300,325,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesLowcutLoafers6,4724
mage's booties,,Black,No,1550,387,Black,Purple,1x1,Kicks,,1.0.0,Cool,For sale,ShoesKneeWitch0,6894
mage's booties,,Blue,No,1550,387,Blue,Light blue,1x1,Kicks,,1.0.0,Cool,For sale,ShoesKneeWitch1,6894
mage's booties,,White,No,1550,387,White,White,1x1,Kicks,,1.0.0,Cool,For sale,ShoesKneeWitch2,6894
mage's booties,,Red,No,1550,387,Red,Red,1x1,Kicks,,1.0.0,Cool,For sale,ShoesKneeWitch3,6894
mary janes,,Black,No,1800,450,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,ShoesLowcutStrap0,5471
mary janes,,Red,No,1800,450,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,ShoesLowcutStrap1,5471
mary janes,,White,No,1800,450,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,ShoesLowcutStrap2,5471
mary janes,,Light blue,No,1800,450,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,ShoesLowcutStrap3,5471
mary janes,,Yellow,No,1800,450,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,ShoesLowcutStrap4,5471
mary janes,,Blue,No,1800,450,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,ShoesLowcutStrap5,5471
mary janes,,Green,No,1800,450,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,ShoesLowcutStrap6,5471
mary janes,,Pink,No,1800,450,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,ShoesLowcutStrap7,5471
moccasin boots,,Camel,No,1120,280,Yellow,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesHighcutMoccasin0,5542
moccasin boots,,Olive,No,1120,280,Green,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesHighcutMoccasin1,5542
moccasin boots,,Beige,No,1120,280,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesHighcutMoccasin2,5542
moccasin boots,,Pink,No,1120,280,Pink,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesHighcutMoccasin3,5542
moccasin boots,,Black,No,1120,280,Black,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesHighcutMoccasin4,5542
moccasin boots,,Blue,No,1120,280,Light blue,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesHighcutMoccasin5,5542
moccasin boots,,Orange,No,1120,280,Brown,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesHighcutMoccasin6,5542
moccasins,,Camel,No,1080,270,Yellow,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutMoccasin0,5807
moccasins,,Red,No,1080,270,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutMoccasin1,5807
moccasins,,Light blue,No,1080,270,Light blue,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutMoccasin2,5807
moccasins,,White,No,1080,270,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutMoccasin3,5807
moccasins,,Pink,No,1080,270,Pink,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutMoccasin4,5807
moccasins,,Gray,No,1080,270,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutMoccasin5,5807
moccasins,,Black,No,1080,270,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutMoccasin6,5807
Nook Inc. slippers,,White,No,NFS,2000,White,Green,1x1,Nook Miles Shop,,1.0.0,Simple,Not for sale,ShoesSandalRco,5630
outdoor sandals,,Green,No,630,157,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalOutdoor0,5640
outdoor sandals,,Red,No,630,157,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalOutdoor1,5640
outdoor sandals,,Blue,No,630,157,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalOutdoor2,5640
outdoor sandals,,Purple,No,630,157,Purple,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalOutdoor3,5640
outdoor sandals,,Yellow,No,630,157,Yellow,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalOutdoor4,5640
outdoor sandals,,Orange,No,630,157,Orange,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalOutdoor5,5640
outdoor sandals,,White,No,630,157,White,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalOutdoor6,5640
outdoor sandals,,Black,No,630,157,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalOutdoor7,5640
paw slippers,,Pink,No,1260,315,Pink,Pink,1x1,Kicks,,1.0.0,Cute,For sale,ShoesLowcutAnimal0,5469
paw slippers,,Brown,No,1260,315,Brown,Brown,1x1,Kicks,,1.0.0,Cute,For sale,ShoesLowcutAnimal1,5469
paw slippers,,White,No,1260,315,White,White,1x1,Kicks,,1.0.0,Cute,For sale,ShoesLowcutAnimal2,5469
paw slippers,,Blue,No,1260,315,Light blue,Light blue,1x1,Kicks,,1.0.0,Cute,For sale,ShoesLowcutAnimal3,5469
paw slippers,,Black,No,1260,315,Black,Black,1x1,Kicks,,1.0.0,Cute,For sale,ShoesLowcutAnimal4,5469
pleather ankle booties,,Brown,No,1280,320,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesHighcutShortboots0,5474
pleather ankle booties,,Black,No,1280,320,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesHighcutShortboots1,5474
pleather ankle booties,,Green,No,1280,320,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesHighcutShortboots2,5474
pleather ankle booties,,Mustard,No,1280,320,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesHighcutShortboots3,5474
pleather sneakers,,White,No,700,175,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutLeathersneker0,4716
pleather sneakers,,Black,No,700,175,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutLeathersneker1,4716
pleather sneakers,,Red,No,700,175,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutLeathersneker2,4716
pleather sneakers,,Green,No,700,175,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutLeathersneker3,4716
pleather sneakers,,Blue,No,700,175,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutLeathersneker4,4716
pleather sneakers,,Yellow,No,700,175,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutLeathersneker5,4716
pleather sneakers,,Light blue,No,700,175,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutLeathersneker6,4716
pleather sneakers,,Orange,No,700,175,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutLeathersneker7,4716
pom-pom boots,,Pink,No,1600,400,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,ShoesHighcutBobbles0,5545
pom-pom boots,,Red,No,1600,400,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,ShoesHighcutBobbles1,5545
pom-pom boots,,Yellow,No,1600,400,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,ShoesHighcutBobbles2,5545
pom-pom boots,,Purple,No,1600,400,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,ShoesHighcutBobbles3,5545
pom-pom boots,,Green,No,1600,400,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,ShoesHighcutBobbles4,5545
pom-pom boots,,Blue,No,1600,400,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,ShoesHighcutBobbles5,5545
pom-pom boots,,Black,No,1600,400,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,ShoesHighcutBobbles6,5545
power boots,,Red,No,3150,787,Red,Gray,1x1,Kicks,,1.0.0,Active,For sale,ShoesKneePowered0,5698
power boots,,Blue,No,3150,787,Blue,Green,1x1,Kicks,,1.0.0,Active,For sale,ShoesKneePowered1,5698
power boots,,Green,No,3150,787,Green,Purple,1x1,Kicks,,1.0.0,Active,For sale,ShoesKneePowered2,5698
power boots,,Black,No,3150,787,Black,Red,1x1,Kicks,,1.0.0,Active,For sale,ShoesKneePowered3,5698
rain boots,,Yellow,No,490,122,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesKneeRainboots0,4733
rain boots,,Green,No,490,122,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesKneeRainboots1,4733
rain boots,,Blue,No,490,122,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesKneeRainboots2,4733
rain boots,,Purple,No,490,122,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesKneeRainboots3,4733
rain boots,,Pink,No,490,122,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesKneeRainboots4,4733
rain boots,,Red,No,490,122,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesKneeRainboots5,4733
rain boots,,Beige,No,490,122,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesKneeRainboots6,4733
rain boots,,Black,No,490,122,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesKneeRainboots7,4733
recycled boots,,Brown,Yes,NFS,40,Brown,Gray,1x1,Crafting,,1.0.0,Simple,Not for sale,ShoesKneeRecyclingboots0,12326
restroom slippers,,Navy blue,No,350,87,Blue,Blue,1x1,Kicks,,1.0.0,Simple,For sale,ShoesLowcutToilet0,5800
restroom slippers,,Red,No,350,87,Red,Red,1x1,Kicks,,1.0.0,Simple,For sale,ShoesLowcutToilet1,5800
restroom slippers,,Green,No,350,87,Green,Green,1x1,Kicks,,1.0.0,Simple,For sale,ShoesLowcutToilet2,5800
restroom slippers,,Light blue,No,350,87,Light blue,Light blue,1x1,Kicks,,1.0.0,Simple,For sale,ShoesLowcutToilet3,5800
restroom slippers,,Pink,No,350,87,Pink,Pink,1x1,Kicks,,1.0.0,Simple,For sale,ShoesLowcutToilet4,5800
ribbon sandals,,Blue,No,1300,325,Blue,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,ShoesSandalRibbon0,5814
ribbon sandals,,White,No,1300,325,White,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,ShoesSandalRibbon1,5814
ribbon sandals,,Pink,No,1300,325,Pink,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,ShoesSandalRibbon2,5814
ribbon sandals,,Yellow,No,1300,325,Yellow,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,ShoesSandalRibbon3,5814
ribbon sandals,,Green,No,1300,325,Green,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,ShoesSandalRibbon4,5814
ribbon sandals,,Berry red,No,1300,325,Red,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,ShoesSandalRibbon5,5814
ribbon sandals,,Black,No,1300,325,Black,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,ShoesSandalRibbon6,5814
ribbon sandals,,Beige,No,1300,325,Gray,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,ShoesSandalRibbon7,5814
rubber-toe high tops,,Blue,No,1260,315,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesHighcutRubbertoe0,5617
rubber-toe high tops,,Olive,No,1260,315,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesHighcutRubbertoe1,5617
rubber-toe high tops,,Beige,No,1260,315,Beige,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesHighcutRubbertoe2,5617
rubber-toe high tops,,Pink,No,1260,315,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesHighcutRubbertoe3,5617
rubber-toe high tops,,Berry red,No,1260,315,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesHighcutRubbertoe4,5617
rubber-toe high tops,,Coral,No,1260,315,Orange,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesHighcutRubbertoe5,5617
rubber-toe high tops,,Ivory,No,1260,315,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesHighcutRubbertoe6,5617
rubber-toe high tops,,Black,No,1260,315,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesHighcutRubbertoe7,5617
rubber-toe sneakers,,Purple,No,1080,270,Purple,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutRubbertoe0,6892
rubber-toe sneakers,,Green,No,1080,270,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutRubbertoe1,6892
rubber-toe sneakers,,Yellow,No,1080,270,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutRubbertoe2,6892
rubber-toe sneakers,,Light blue,No,1080,270,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutRubbertoe3,6892
rubber-toe sneakers,,Red,No,1080,270,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutRubbertoe4,6892
rubber-toe sneakers,,Pink,No,1080,270,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutRubbertoe5,6892
rubber-toe sneakers,,Blue,No,1080,270,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutRubbertoe6,6892
rubber-toe sneakers,,Black,No,1080,270,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutRubbertoe7,6892
samurai greaves,,Red,No,4300,1075,Red,Blue,1x1,Kicks,,1.0.0,Cool,For sale,ShoesKneeLegguard0,5546
samurai greaves,,Black,No,4300,1075,Black,Blue,1x1,Kicks,,1.0.0,Cool,For sale,ShoesKneeLegguard1,5546
samurai greaves,,Blue,No,4300,1075,Blue,Blue,1x1,Kicks,,1.0.0,Cool,For sale,ShoesKneeLegguard2,5546
samurai greaves,,White,No,4300,1075,White,Blue,1x1,Kicks,,1.0.0,Cool,For sale,ShoesKneeLegguard3,5546
samurai greaves,,Golden yellow,No,4300,1075,Orange,Blue,1x1,Kicks,,1.0.0,Cool,For sale,ShoesKneeLegguard4,5546
shiny bow platform shoes,,Pink,No,2400,600,Pink,Pink,1x1,Kicks,,1.0.0,Cute,For sale,ShoesLowcutLolita0,5606
shiny bow platform shoes,,Black,No,2400,600,Black,Black,1x1,Kicks,,1.0.0,Cute,For sale,ShoesLowcutLolita1,5606
shiny bow platform shoes,,Red,No,2400,600,Red,Red,1x1,Kicks,,1.0.0,Cute,For sale,ShoesLowcutLolita2,5606
shiny bow platform shoes,,Purple,No,2400,600,Purple,Purple,1x1,Kicks,,1.0.0,Cute,For sale,ShoesLowcutLolita3,5606
shiny bow platform shoes,,Light blue,No,2400,600,Blue,Blue,1x1,Kicks,,1.0.0,Cute,For sale,ShoesLowcutLolita4,5606
shiny bow platform shoes,,White,No,2400,600,White,White,1x1,Kicks,,1.0.0,Cute,For sale,ShoesLowcutLolita5,5606
shiny bow platform shoes,,Light purple,No,2400,600,Purple,Purple,1x1,Kicks,,1.0.0,Cute,For sale,ShoesLowcutLolita6,5606
shower sandals,,Black,No,350,87,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalShower0,4714
shower sandals,,White,No,350,87,White,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalShower1,4714
shower sandals,,Gold,No,350,87,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalShower2,4714
shower sandals,,Red,No,350,87,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalShower3,4714
shower sandals,,Blue,No,350,87,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalShower4,4714
ski boots,,White,No,1800,450,White,Blue,1x1,Kicks,,1.0.0,Active,For sale,ShoesKneeSki0,5660
ski boots,,Orange,No,1800,450,Orange,Black,1x1,Kicks,,1.0.0,Active,For sale,ShoesKneeSki1,5660
ski boots,,Red,No,1800,450,Red,Black,1x1,Kicks,,1.0.0,Active,For sale,ShoesKneeSki2,5660
ski boots,,Lime,No,1800,450,Yellow,Green,1x1,Kicks,,1.0.0,Active,For sale,ShoesKneeSki3,5660
ski boots,,Light blue,No,1800,450,Light blue,Yellow,1x1,Kicks,,1.0.0,Active,For sale,ShoesKneeSki4,5660
ski boots,,Purple,No,1800,450,Blue,Pink,1x1,Kicks,,1.0.0,Active,For sale,ShoesKneeSki5,5660
sky-egg shoes,,None,Yes,NFS,800,Green,Green,1x1,Crafting,Obtained after collecting Sky Eggs during Bunny Day Event,1.1.0a,Active,Not for sale,ShoesLowcutEggsky0,12459
slip-on loafers,,Yellow,No,490,122,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutSlipon0,5566
slip-on loafers,,Red,No,490,122,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutSlipon1,5566
slip-on loafers,,Blue,No,490,122,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutSlipon2,5566
slip-on loafers,,Green,No,490,122,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutSlipon3,5566
slip-on loafers,,Black,No,490,122,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutSlipon4,5566
slip-on loafers,,Light blue,No,490,122,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutSlipon5,5566
slip-on loafers,,White,No,490,122,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutSlipon6,5566
slip-on loafers,,Beige,No,490,122,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutSlipon7,5566
slip-on sandals,,Light blue,No,560,140,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalResin0,5565
slip-on sandals,,Lime,No,560,140,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalResin1,5565
slip-on sandals,,Black,No,560,140,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalResin2,5565
slip-on sandals,,Pink,No,560,140,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalResin3,5565
slip-on sandals,,Navy blue,No,560,140,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalResin4,5565
slip-on sandals,,Red,No,560,140,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalResin5,5565
slip-on sandals,,Orange,No,560,140,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalResin6,5565
slip-on sandals,,Purple,No,560,140,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesSandalResin7,5565
slip-on school shoes,,Red,No,350,87,Red,White,1x1,Kicks,,1.0.0,Simple,For sale,ShoesLowcutSchool0,5473
slip-on school shoes,,Blue,No,350,87,Blue,White,1x1,Kicks,,1.0.0,Simple,For sale,ShoesLowcutSchool1,5473
slip-on school shoes,,Green,No,350,87,Green,White,1x1,Kicks,,1.0.0,Simple,For sale,ShoesLowcutSchool2,5473
slip-on school shoes,,Yellow,No,350,87,Yellow,White,1x1,Kicks,,1.0.0,Simple,For sale,ShoesLowcutSchool3,5473
slip-on school shoes,,Pink,No,350,87,Pink,White,1x1,Kicks,,1.0.0,Simple,For sale,ShoesLowcutSchool4,5473
slippers,,Gray,No,350,87,Gray,Gray,1x1,Kicks,,1.0.0,Simple,For sale,ShoesLowcutSlipper0,5525
slippers,,Black,No,350,87,Black,Black,1x1,Kicks,,1.0.0,Simple,For sale,ShoesLowcutSlipper1,5525
slippers,,White,No,350,87,White,White,1x1,Kicks,,1.0.0,Simple,For sale,ShoesLowcutSlipper2,5525
slippers,,Pink,No,350,87,Pink,Pink,1x1,Kicks,,1.0.0,Simple,For sale,ShoesLowcutSlipper3,5525
slippers,,Green,No,350,87,Green,Green,1x1,Kicks,,1.0.0,Simple,For sale,ShoesLowcutSlipper4,5525
slippers,,Blue,No,350,87,Light blue,Light blue,1x1,Kicks,,1.0.0,Simple,For sale,ShoesLowcutSlipper5,5525
slippers,,Red,No,350,87,Red,Red,1x1,Kicks,,1.0.0,Simple,For sale,ShoesLowcutSlipper6,5525
slippers,,Yellow,No,350,87,Yellow,Yellow,1x1,Kicks,,1.0.0,Simple,For sale,ShoesLowcutSlipper7,5525
space boots,,White,No,4300,1075,White,White,1x1,Kicks,,1.0.0,Active,For sale,ShoesKneeSpaceWhite,5760
sporty sandals,,Red,No,1300,325,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,ShoesSandalSports0,5824
sporty sandals,,Olive,No,1300,325,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,ShoesSandalSports1,5824
sporty sandals,,Blue,No,1300,325,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,ShoesSandalSports2,5824
sporty sandals,,Purple,No,1300,325,Purple,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,ShoesSandalSports3,5824
sporty sandals,,Green,No,1300,325,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,ShoesSandalSports4,5824
sporty sandals,,Pink,No,1300,325,Pink,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,ShoesSandalSports5,5824
